date,nav
,4306.1167
,4306.032
,4299.3833
,4294.3552
,4289.6827
,4288.6721
,4284.9352
,4275.9992
,4271.4229
,4270.8111
2020-12-05,4271.4274
2020-11-05,4265.7032
2020-08-05,4264.2386
2020-06-05,4260.1611
2020-05-05,4257.3671
2020-04-05,4254.1526
,4250.8578
,4246.2017
,4245.0076
,4250.8959
,4253.9022
,4257.8975
,4251.0201
,4248.4573
,4241.9107
,4235.9524
,4224.6042
,4223.0994
,4222.2748
2020-09-04,4221.4016
2020-08-04,4225.2022
2020-07-04,4228.7396
2020-03-04,4223.1814
,4219.8368
,4218.4355
,4212.5014
,4156.2809
,4144.3512
,4152.1616
,4163.0671
,4164.2442
,4186.9181
,4193.9895
,4195.5139
,4195.2449
2020-12-03,4199.1631
2020-11-03,4202.8702
2020-09-03,4202.7078
2020-06-03,4200.6749
2020-05-03,4200.1656
2020-04-03,4198.9729
2020-03-03,4195.0644
2020-02-03,4194.6776
,4192.8719
,4192.7871
,4192.2986
,4191.6676
,4190.8455
,4188.3871
,4187.2739
,4186.7668
,4184.71
,4184.0904
2020-12-02,4182.7922
2020-11-02,4182.0429
2020-10-02,4181.1499
2020-07-02,4178.8921
2020-06-02,4178.0239
2020-05-02,4175.5676
2020-04-02,4174.93
2020-03-02,4174.2552
,4172.3693
,4171.7595
,4171.1131
,4170.5021
,4169.8989
,4168.047
,4167.2712
,4166.5799
,4165.9471
,4165.2638
,4163.4425
,4162.7975
,4162.2102
,4161.7101
,4161.2805
2020-10-01,4159.6197
2020-09-01,4159.2962
2020-08-01,4158.7589
2020-07-01,4158.2403
2020-06-01,4157.6608
2020-03-01,4155.873
2020-02-01,4155.3529
2020-01-01,4154.2506
,4153.5751
,4152.9985
,4151.2058
,4150.4387
,4149.2295
,4148.6422
,4146.8586
,4146.3861
,4145.708
,4145.1513
,4144.5725
,4142.7981
2019-12-12,4142.2277
2019-11-12,4141.6075
2019-10-12,4140.8362
2019-09-12,4140.0144
2019-06-12,4137.8932
2019-05-12,4137.1591
2019-04-12,4138.0105
2019-03-12,4137.4286
2019-02-12,4136.7004
,4134.6499
,4133.5488
,4132.7466
,4131.7613
,4131.1444
,4129.247
,4128.5649
,4127.8978
,4127.0449
,4126.3854
,4124.4226
,4123.4278
,4122.6082
2019-11-11,4120.8564
2019-08-11,4118.4667
2019-07-11,4117.7945
2019-06-11,4117.083
2019-05-11,4117.7223
2019-04-11,4117.1046
2019-01-11,4115.088
,4114.4383
,4113.437
,4111.1441
,4108.466
,4107.7561
,4106.5247
,4105.7837
,4103.1342
,4102.4534
,4101.6695
,4100.5496
,4099.607
2019-11-10,4097.3811
2019-10-10,4095.9991
2019-09-10,4095.094
2019-07-10,4093.774
2019-04-10,4091.1895
2019-03-10,4089.831
2019-01-10,4088.1697
,4086.2243
,4082.6786
,4081.9192
,4080.2472
,4079.35
,4079.1253
,4076.9678
,4079.2646
,4078.329
,4077.6242
,4077.8292
,4075.4083
2019-12-09,4074.3909
2019-11-09,4073.3738
2019-09-09,4072.1616
2019-06-09,4069.7611
2019-05-09,4069.0835
2019-04-09,4068.5983
2019-03-09,4067.1216
,4063.3999
,4062.6035
,4061.6488
,4060.9955
,4059.444
,4056.744
,4056.0057
,4055.4582
,4054.3711
,4053.5466
,4051.0235
,4049.1588
,4049.2676
2019-09-08,4047.4181
2019-08-08,4046.3973
2019-07-08,4043.2485
2019-06-08,4040.4543
2019-05-08,4040.2626
2019-02-08,4037.5492
2019-01-08,4036.5393
,4033.0479
,4030.8535
,4028.5247
,4026.2347
,4025.5358
,4024.7885
,4024.3809
,4024.4143
,4023.1439
,4023.3581
,4022.5023
,4018.8422
,4015.4835
2019-12-07,4012.4738
2019-11-07,4010.9502
2019-10-07,4009.7207
2019-09-07,4006.8852
2019-08-07,4005.3821
2019-05-07,4002.7573
2019-04-07,4001.4002
2019-03-07,3999.3038
2019-02-07,3996.3465
2019-01-07,3995.6093
,3993.2622
,3992.0176
,3990.5061
,3991.5578
,3991.2496
,3989.0576
,3988.4023
,3987.7899
,3986.5235
,3985.4552
,3982.7966
,3982.1122
2019-12-06,3981.3277
2019-11-06,3981.148
2019-10-06,3981.1174
2019-07-06,3979.4257
2019-06-06,3981.171
2019-04-06,3978.8906
2019-03-06,3977.9948
,3972.7088
,3971.0054
,3969.0534
,3968.2518
,3967.6125
,3964.3316
,3963.3894
,3959.9007
,3959.2603
,3958.6948
,3955.6152
,3952.2548
,3950.5061
,3949.6951
,3948.1583
2019-10-05,3945.6736
2019-09-05,3944.3106
2019-08-05,3943.5199
2019-07-05,3941.5665
2019-06-05,3939.3791
2019-03-05,3935.9902
2019-02-05,3935.9636
,3935.0437
,3933.077
,3932.7681
,3932.5059
,3933.8348
,3934.6565
,3931.8145
,3930.3122
,3930.2687
2019-12-04,3929.1923
2019-11-04,3928.679
2019-10-04,3929.382
2019-09-04,3929.5232
2019-08-04,3929.8635
2019-05-04,3928.9971
2019-04-04,3928.3556
2019-03-04,3927.7307
2019-02-04,3927.3237
,3919.3189
,3911.0154
,3909.9343
,3908.667
,3907.9094
,3905.4787
,3904.9666
,3906.2956
,3904.6634
,3902.4571
,3901.3532
,3896.9455
2019-12-03,3895.3984
2019-11-03,3893.6488
2019-08-03,3891.2395
2019-07-03,3889.6642
2019-06-03,3888.9141
2019-05-03,3886.7391
2019-01-03,3883.6677
,3882.523
,3881.6892
,3880.9587
,3880.433
,3878.2128
,3877.9373
,3877.1511
,3875.6324
,3873.3615
,3874.0483
,3873.2535
2019-12-02,3870.5686
2019-11-02,3869.8269
2019-08-02,3867.5916
2019-07-02,3866.0939
2019-06-02,3863.4747
2019-05-02,3862.7741
2019-04-02,3862.0595
2019-01-02,3860.3437
,3859.7657
,3859.0136
,3858.252
,3857.2653
,3854.7565
,3854.028
,3853.2079
,3853.1078
,3852.0237
,3849.614
,3848.8256
,3847.9891
,3847.0881
,3846.1704
2019-11-01,3843.8171
2019-10-01,3843.0364
2019-09-01,3842.2348
2019-08-01,3841.3584
2019-07-01,3840.3604
2019-04-01,3838.1051
2019-03-01,3837.309
2019-02-01,3836.7889
2019-01-01,3835.6478
,3834.7032
,3831.9643
,3830.6661
,3829.7516
,3828.269
,3825.9596
,3825.3474
,3824.8182
,3823.5918
,3822.6796
,3820.3688
,3819.3159
2018-12-12,3818.0154
2018-11-12,3816.9776
2018-10-12,3816.3984
2018-07-12,3814.3908
2018-06-12,3813.4412
2018-05-12,3812.0229
2018-04-12,3810.26
2018-03-12,3809.1775
,3806.5323
,3805.8394
,3804.9872
,3804.1093
,3803.0898
,3799.8589
,3798.2437
,3797.4247
,3795.0452
,3794.0432
,3792.7523
,3791.6315
2018-12-11,3790.7416
2018-09-11,3788.195
2018-06-11,3785.8486
2018-05-11,3784.9644
2018-02-11,3782.6099
2018-01-11,3781.7547
,3780.8573
,3780.0643
,3779.3355
,3777.1107
,3776.3141
,3775.5104
,3774.7256
,3774.0249
,3771.7561
,3770.336
,3769.507
,3768.6624
2018-12-10,3766.5512
2018-11-10,3765.8843
2018-10-10,3765.1782
2018-09-10,3764.4199
2018-08-10,3763.7318
2018-05-10,3761.4006
2018-04-10,3758.624
2018-03-10,3758.1588
2018-01-10,3756.8327
,3754.1776
,3752.2921
,3749.3624
,3748.5485
,3750.4164
,3749.0203
,3747.5204
,3746.8412
,3745.8106
,3743.6318
2018-12-09,3742.3052
2018-11-09,3741.621
2018-10-09,3741.6037
2018-07-09,3740.0724
2018-06-09,3739.3085
2018-05-09,3738.5233
2018-04-09,3737.9052
2018-03-09,3737.1712
,3734.7722
,3733.9957
,3733.2403
,3732.179
,3731.4211
,3729.2354
,3728.6055
,3727.2407
,3726.5822
,3723.6676
,3722.2147
,3721.5141
2018-10-08,3719.3725
2018-09-08,3718.6457
2018-08-08,3717.8237
2018-07-08,3717.0545
2018-06-08,3716.2854
2018-03-08,3714.0635
2018-02-08,3713.1986
2018-01-08,3712.2854
,3711.5296
,3710.7551
,3708.5793
,3707.6921
,3707.0207
,3706.3373
,3705.8583
,3703.8209
,3703.1936
,3702.5496
,3701.7623
,3701.0161
,3698.9137
2018-12-07,3698.1859
2018-11-07,3697.3895
2018-10-07,3696.726
2018-09-07,3695.9951
2018-06-07,3693.6113
2018-05-07,3692.8716
2018-04-07,3692.0381
2018-03-07,3690.9285
2018-02-07,3690.1901
,3687.607
,3686.4049
,3685.6369
,3684.9108
,3684.2275
,3681.9541
,3681.283
,3680.5289
,3679.6877
,3678.745
,3676.4459
,3675.6996
,3674.9731
2018-12-06,3674.2557
2018-11-06,3673.5316
2018-08-06,3671.3584
2018-07-06,3670.6413
2018-06-06,3669.9188
2018-05-06,3669.0214
2018-04-06,3668.204
2018-01-06,3666.0448
,3665.3407
,3664.6508
,3663.9097
,3663.1364
,3662.439
,3660.977
,3660.2814
,3659.6033
,3658.9296
,3658.2341
,3657.6351
,3656.2124
,3655.5548
,3654.9359
,3654.3493
,3653.8744
,3653.2387
2018-11-05,3651.8417
2018-10-05,3651.1807
2018-09-05,3650.6892
2018-08-05,3650.0968
2018-07-05,3649.4832
2018-06-05,3648.8176
2018-04-05,3647.4455
2018-03-05,3646.8796
2018-02-05,3646.2495
2018-01-05,3645.6219
,3642.8498
,3642.1652
,3641.4727
,3640.8015
,3640.1528
,3639.5464
,3638.1565
,3637.6273
,3636.9573
,3636.2486
,3635.6015
,3634.9082
,3633.52
2018-12-04,3632.833
2018-11-04,3632.1726
2018-10-04,3631.5028
2018-09-04,3630.831
2018-08-04,3630.1161
2018-06-04,3628.7427
2018-05-04,3628.0483
2018-04-04,3627.3585
2018-03-04,3626.587
2018-02-04,3625.8417
,3624.4209
,3622.3038
,3620.0415
,3619.302
,3618.7356
,3617.299
,3616.823
,3616.2006
,3615.6278
,3614.9855
,3614.2642
,3612.8496
,3611.6945
,3610.8811
,3610.1864
2018-12-03,3609.4878
2018-11-03,3608.7393
2018-09-03,3607.3635
2018-08-03,3606.6961
2018-07-03,3606.0523
2018-06-03,3605.2029
2018-05-03,3604.5069
2018-04-03,3603.8577
2018-01-03,3601.76
,3601.0493
,3600.3825
,3599.7169
,3599.0464
,3597.7262
,3597.0718
,3596.4411
,3595.768
,3595.1452
,3593.1606
,3592.5023
,3591.8457
,3591.185
2018-12-02,3590.5319
2018-11-02,3589.8896
2018-09-02,3588.5597
2018-08-02,3587.8768
2018-07-02,3587.2406
2018-06-02,3586.5624
2018-05-02,3585.91
2018-04-02,3585.2874
2018-02-02,3583.9712
2018-01-02,3583.3151
,3582.7053
,3582.0546
,3581.3825
,3580.73
,3578.7968
,3578.159
,3577.5242
,3576.887
,3576.2535
,3574.9524
,3574.3341
,3573.6985
,3573.0813
,3572.4517
,3571.8037
2018-12-01,3570.5428
2018-11-01,3569.9336
2018-10-01,3569.3069
2018-09-01,3568.6921
2018-08-01,3568.0726
2018-07-01,3567.4437
2018-05-01,3566.1723
2018-04-01,3565.5403
2018-03-01,3564.9531
2018-02-01,3564.3398
2018-01-01,3563.7227
,3563.0394
,3561.7674
,3560.9847
,3560.3213
,3559.6842
,3559.0987
,3557.2266
,3556.5746
,3556.0288
,3555.4996
,3554.8994
,3554.2968
,3553.0779
,3552.4995
,3551.9114
2017-12-12,3551.3086
2017-11-12,3550.7104
2017-10-12,3550.1024
2017-08-12,3548.8589
2017-07-12,3548.2344
2017-06-12,3547.5998
2017-05-12,3546.9882
2017-04-12,3546.3997
2017-03-12,3545.7868
,3543.9693
,3543.3719
,3542.7641
,3542.15
,3541.5561
,3540.3302
,3539.7227
,3539.1201
,3538.5166
,3537.9161
,3537.2944
,3536.0914
,3535.4928
,3534.8827
,3534.2681
,3533.6697
2017-12-11,3533.0683
2017-10-11,3531.8502
2017-09-11,3531.2451
2017-08-11,3530.6387
2017-07-11,3530.0342
2017-06-11,3529.4068
2017-05-11,3528.798
2017-03-11,3527.601
2017-02-11,3527.0105
2017-01-11,3526.408
,3525.8116
,3525.2191
,3524.6227
,3523.411
,3522.8018
,3522.221
,3521.5948
,3521.011
,3520.3989
,3518.0043
,3517.4036
,3516.8144
,3516.1886
,3514.9665
2017-12-10,3514.3437
2017-11-10,3513.7349
2017-10-10,3513.115
2017-09-10,3512.5321
2017-08-10,3511.9282
2017-06-10,3510.7308
2017-05-10,3510.1388
2017-04-10,3509.5354
2017-03-10,3508.956
2017-02-10,3508.3081
,3506.5189
,3505.8793
,3505.2812
,3504.6901
,3504.023
,3503.3869
,3502.1914
,3501.6227
,3501.0242
,3500.4063
,3499.8105
,3499.2095
,3497.9925
,3497.3672
,3496.7768
2017-12-09,3496.1883
2017-11-09,3495.5739
2017-10-09,3494.9759
2017-08-09,3493.8069
2017-07-09,3493.227
2017-06-09,3492.6349
2017-05-09,3492.0355
2017-04-09,3491.4433
2017-03-09,3490.8296
2017-01-09,3489.6208
,3489.0178
,3488.4005
,3487.8157
,3487.2089
,3486.6244
,3484.8561
,3484.2725
,3483.6659
,3483.0632
,3482.474
,3481.2819
,3480.6884
,3480.0686
,3479.4987
,3478.9037
,3478.3021
2017-11-08,3477.1149
2017-10-08,3476.5118
2017-09-08,3475.9185
2017-08-08,3475.3099
2017-07-08,3474.7115
2017-06-08,3474.1128
2017-04-08,3472.9164
2017-03-08,3472.3171
2017-02-08,3471.702
2017-01-08,3471.0974
,3470.5092
,3469.9106
,3468.7047
,3468.107
,3467.5183
,3466.8883
,3466.2928
,3465.6748
,3464.4634
,3463.8272
,3463.2174
,3462.5699
,3461.952
,3461.3384
,3460.1391
,3459.5201
2017-12-07,3458.8728
2017-11-07,3458.2367
2017-10-07,3457.6327
2017-09-07,3456.9857
2017-07-07,3455.7809
2017-06-07,3455.1129
2017-05-07,3454.4816
2017-04-07,3453.8592
2017-03-07,3453.207
2017-02-07,3452.5884
,3451.246
,3450.5748
,3449.9969
,3449.4114
,3448.7966
,3446.9477
,3446.3278
,3445.7205
,3445.115
,3444.5165
,3443.908
,3442.7067
,3442.1103
,3441.5029
,3440.9013
2017-12-06,3440.2725
2017-11-06,3439.6816
2017-09-06,3438.4636
2017-08-06,3437.8295
2017-07-06,3437.2181
2017-06-06,3436.5893
2017-05-06,3436.0053
2017-04-06,3435.3928
2017-02-06,3434.1943
2017-01-06,3433.557
,3432.9463
,3432.3465
,3431.7449
,3431.1415
,3429.9237
,3429.3081
,3428.6965
,3428.0849
,3427.4639
,3426.8536
,3425.6616
,3425.0538
,3424.4451
,3423.8348
,3423.2162
,3422.6103
2017-12-05,3421.3996
2017-11-05,3420.811
2017-10-05,3420.1978
2017-09-05,3419.6046
2017-08-05,3419.0012
2017-07-05,3418.3994
2017-05-05,3417.1956
2017-04-05,3416.5907
2017-03-05,3415.9934
2017-02-05,3415.3902
2017-01-05,3414.787
,3412.9483
,3412.3377
,3411.7395
,3411.1644
,3410.5636
,3409.9717
,3408.7567
,3408.1668
,3407.5716
,3406.9751
,3406.3729
,3405.7759
,3403.8668
2017-12-04,3403.3109
2017-11-04,3402.6946
2017-10-04,3402.0715
2017-09-04,3401.4509
2017-07-04,3400.28
2017-06-04,3399.6978
2017-05-04,3399.1106
2017-04-04,3398.5121
2017-03-04,3397.9286
2017-02-04,3397.3563
,3395.8471
,3394.8801
,3394.2784
,3393.6617
,3393.0739
,3392.4825
,3391.2272
,3390.6252
,3390.0157
,3389.3605
,3388.6912
,3388.0524
,3386.6985
,3386.1096
,3385.499
,3384.8697
,3384.2804
2017-10-03,3382.4619
2017-09-03,3381.8949
2017-08-03,3381.3211
2017-07-03,3380.7249
2017-06-03,3380.131
2017-05-03,3379.5549
2017-03-03,3378.2907
2017-02-03,3377.7013
2017-01-03,3377.1059
,3376.5187
,3375.9059
,3375.2892
,3373.4434
,3372.8098
,3372.1964
,3371.5929
,3370.9916
,3369.7884
,3369.1393
,3368.5395
,3367.9234
,3367.2951
2017-12-02,3366.6653
2017-10-02,3365.4149
2017-09-02,3364.7957
2017-08-02,3364.1948
2017-07-02,3363.8316
2017-06-02,3363.2356
2017-05-02,3362.6327
2017-03-02,3361.3876
2017-02-02,3360.7552
2017-01-02,3360.1553
,3359.5364
,3358.9266
,3358.3187
,3357.1171
,3356.5187
,3355.8844
,3355.331
,3354.7281
,3354.1307
,3352.9119
,3352.3153
,3351.7146
,3351.1052
,3350.5195
,3349.9292
,3348.7321
2017-12-01,3348.1344
2017-11-01,3347.5491
2017-10-01,3346.9752
2017-09-01,3346.3857
2017-08-01,3345.8006
2017-06-01,3344.6377
2017-05-01,3344.0332
2017-04-01,3343.4504
2017-03-01,3342.8581
2017-02-01,3342.2468
2017-01-01,3341.6261
,3340.3831
,3339.7057
,3339.1087
,3338.4742
,3337.8844
,3337.3036
,3335.9415
,3335.4822
,3334.9395
,3334.3649
,3333.7658
,3333.202
,3331.9311
,3331.4481
,3330.8499
,3330.2177
2016-12-12,3329.6099
2016-09-12,3327.8721
2016-08-12,3327.206
2016-07-12,3326.6282
2016-06-12,3326.5241
2016-05-12,3325.9363
2016-04-12,3325.3068
2016-02-12,3324.091
2016-01-12,3323.7685
,3323.183
,3322.5491
,3321.9533
,3321.4727
,3320.2845
,3319.7674
,3318.9476
,3318.3199
,3317.7077
,3317.0768
,3315.833
,3315.2236
,3314.6059
,3313.9608
,3313.2632
2016-11-11,3311.4206
2016-10-11,3310.7985
2016-09-11,3310.1841
2016-08-11,3309.568
2016-07-11,3308.9568
2016-06-11,3308.346
2016-04-11,3307.1195
2016-03-11,3306.5054
2016-02-11,3305.8902
2016-01-11,3305.2766
,3304.6573
,3302.8225
,3302.2025
,3301.5958
,3300.9863
,3300.377
,3299.7659
,3298.5155
,3297.9555
,3297.3496
,3296.7442
,3296.1379
,3295.5288
,3294.2376
,3293.6862
2016-12-10,3293.0718
2016-10-10,3291.8892
2016-09-10,3291.3016
2016-07-10,3290.0718
2016-06-10,3289.4548
2016-05-10,3288.8341
2016-04-10,3288.2173
2016-03-10,3287.5974
2016-02-10,3286.984
,3285.5718
,3284.7643
,3284.1669
,3283.5518
,3282.9408
,3282.3437
,3281.1054
,3280.4814
,3279.876
,3279.2752
,3278.663
,3278.0521
,3276.801
,3276.2065
,3275.5936
,3274.9709
2016-12-09,3274.3642
2016-11-09,3273.7481
2016-09-09,3272.5127
2016-08-09,3271.9333
2016-07-09,3271.3271
2016-06-09,3270.7148
2016-05-09,3270.1044
2016-02-09,3268.2219
2016-01-09,3267.6127
,3267.016
,3266.3862
,3265.8052
,3265.1935
,3263.9616
,3263.3265
,3262.7101
,3262.0914
,3261.4735
,3260.8526
,3259.5958
,3258.9676
,3258.3493
,3257.7361
,3257.1109
2016-12-08,3255.189
2016-11-08,3254.5885
2016-10-08,3253.9374
2016-09-08,3253.3384
2016-08-08,3252.7127
2016-07-08,3252.0719
2016-05-08,3250.7934
2016-04-08,3250.169
2016-03-08,3249.5571
2016-02-08,3248.8641
2016-01-08,3248.2477
,3247.6269
,3246.4186
,3245.7931
,3245.1498
,3244.5138
,3243.8699
,3243.2429
,3241.9722
,3241.3324
,3240.6932
,3240.0509
,3239.418
,3238.7807
,3237.4948
,3236.8338
,3236.1354
2016-12-07,3235.4789
2016-11-07,3234.8239
2016-10-07,3234.1729
2016-08-07,3232.8805
2016-07-07,3232.2341
2016-06-07,3231.5512
2016-05-07,3230.9013
2016-04-07,3230.2398
2016-03-07,3229.5843
2016-01-07,3228.2491
,3227.4877
,3226.6535
,3225.9881
,3225.3149
,3224.6494
,3223.2605
,3222.6357
,3221.9762
,3221.3228
,3220.6629
,3220.0235
,3218.6867
,3218.0488
,3217.3867
,3216.6962
,3216.0085
2016-12-06,3215.3314
2016-10-06,3213.9764
2016-09-06,3213.2888
2016-08-06,3212.6384
2016-07-06,3211.9477
2016-06-06,3211.27
2016-05-06,3210.5478
2016-03-06,3209.248
2016-02-06,3208.578
2016-01-06,3207.8852
,3207.1892
,3206.47
,3205.8183
,3204.4825
,3203.8147
,3203.1676
,3202.4885
,3201.822
,3201.1418
,3199.7975
,3199.0833
,3198.4011
,3197.6936
,3197.0099
,3196.3182
,3194.928
2016-12-05,3194.2406
2016-11-05,3193.5508
2016-10-05,3192.864
2016-09-05,3192.1855
2016-08-05,3191.5075
2016-06-05,3190.0927
2016-05-05,3189.4069
2016-04-05,3188.7163
2016-03-05,3188.0279
2016-02-05,3187.328
2016-01-05,3186.6296
,3185.241
,3184.5522
,3183.8524
,3183.167
,3182.4759
,3181.7971
,3180.3791
,3179.6725
,3178.9937
,3178.2989
,3177.6109
,3176.9229
,3174.0609
2016-12-04,3173.3481
2016-11-04,3172.6688
2016-10-04,3171.9299
2016-07-04,3169.7482
2016-06-04,3169.0079
2016-05-04,3168.3416
2016-04-04,3167.5146
2016-03-04,3166.6893
,3163.9749
,3161.7279
,3160.7439
,3159.9847
,3159.3598
,3156.4726
,3155.9923
,3155.2912
,3154.5758
,3153.1528
,3152.4093
,3151.6748
,3150.9635
,3150.2227
,3149.4017
2016-11-03,3147.9784
2016-10-03,3147.2584
2016-09-03,3146.6036
2016-08-03,3145.9221
2016-07-03,3145.2805
2016-04-03,3143.2208
2016-03-03,3142.5577
2016-02-03,3141.8721
2016-01-03,3141.1679
,3140.4691
,3139.7574
,3138.3921
,3137.7835
,3137.1609
,3136.5331
,3135.8917
,3135.2388
,3133.2112
,3132.5846
,3131.9276
,3131.2698
,3130.6152
2016-12-02,3129.2884
2016-11-02,3128.6196
2016-10-02,3127.9645
2016-09-02,3127.2983
2016-08-02,3126.6269
2016-07-02,3125.9741
2016-05-02,3124.6154
2016-04-02,3124.0179
2016-03-02,3123.3797
2016-02-02,3122.7447
2016-01-02,3122.1056
,3121.4624
,3120.1605
,3119.5284
,3118.8894
,3118.2575
,3117.612
,3116.9944
,3115.7175
,3115.0846
,3114.4613
,3113.8248
,3113.2147
,3112.5858
,3111.2911
,3110.6499
,3110.017
2016-12-01,3109.3768
2016-11-01,3108.7484
2016-10-01,3108.1152
2016-08-01,3106.8293
2016-07-01,3106.1847
2016-06-01,3105.5455
2016-05-01,3104.8751
2016-04-01,3104.225
2016-03-01,3103.5954
2016-01-01,3102.3838
,3101.6925
,3100.9072
,3100.264
,3099.6221
,3098.9965
,3096.3937
,3095.7407
,3095.1029
,3094.4618
,3093.1513
,3092.5023
,3091.8707
,3091.2349
,3090.5792
,3089.9734
2015-11-12,3088.6927
2015-10-12,3088.0813
2015-09-12,3087.4736
2015-08-12,3086.8712
2015-07-12,3086.2556
2015-06-12,3085.6465
2015-04-12,3084.3877
2015-03-12,3083.7681
2015-02-12,3083.1525
2015-01-12,3082.5388
,3081.933
,3081.3229
,3080.137
,3079.5045
,3078.8659
,3078.2189
,3077.5969
,3076.982
,3075.6872
,3075.1328
,3074.5085
,3073.8901
,3073.2585
,3072.6355
,3071.3642
2015-12-11,3070.7243
2015-10-11,3069.476
2015-09-11,3068.8375
2015-08-11,3068.2149
2015-06-11,3066.9314
2015-05-11,3066.2883
2015-04-11,3065.6646
2015-03-11,3065.0468
2015-02-11,3064.428
2015-01-11,3063.8107
,3062.5204
,3061.871
,3061.2513
,3060.6123
,3059.9919
,3059.3499
,3058.104
,3057.4803
,3056.838
,3056.1957
,3055.572
,3054.9508
,3053.6683
,3053.0272
,3052.405
,3051.7763
2015-12-10,3051.1526
2015-11-10,3050.5247
2015-09-10,3049.2565
2015-08-10,3048.6109
2015-07-10,3047.9811
2015-06-10,3047.348
2015-05-10,3046.7171
2015-04-10,3046.0815
2015-01-10,3044.1152
,3043.4443
,3042.6718
,3041.805
,3041.1659
,3039.2221
,3038.592
,3037.9614
,3037.3316
,3036.6963
,3035.4112
,3034.7669
,3034.1444
,3033.5229
,3032.8914
,3032.2699
2015-11-09,3030.9723
2015-10-09,3030.3753
2015-09-09,3029.7792
2015-08-09,3029.156
2015-07-09,3028.5349
2015-06-09,3027.9099
2015-04-09,3026.5983
2015-03-09,3025.9735
2015-02-09,3025.3461
2015-01-09,3024.7217
,3024.094
,3023.47
,30.2219
,30.2156
,30.2093
,30.203
,30.1967
,30.1905
,30.1777
,30.1712
,30.1649
,30.1587
,30.1524
,30.1463
,30.1332
,30.1267
2015-12-08,30.1204
2015-11-08,30.1139
2015-10-08,30.1076
2015-09-08,30.1011
2015-07-08,30.0879
2015-06-08,30.0813
2015-05-08,30.075
2015-04-08,30.0685
2015-03-08,30.062
2015-02-08,30.0556
,30.0425
,30.0361
,30.0296
,30.0231
,30.0166
,30.0102
,29.997
,29.9904
,29.9839
,29.9774
,29.9708
,29.9643
,29.9511
,29.9445
,29.938
,29.9315
,29.9249
2015-12-07,29.9184
2015-10-07,29.9052
2015-09-07,29.8986
2015-08-07,29.8921
2015-07-07,29.8856
2015-06-07,29.8791
2015-05-07,29.8724
2015-03-07,29.8595
2015-02-07,29.8528
2015-01-07,29.8462
,29.8396
,29.8317
,29.8251
,29.8121
,29.8054
,29.7989
,29.7923
,29.7858
,29.7793
,29.7664
,29.7597
,29.7532
,29.7466
,29.7401
,29.7336
2015-12-06,29.7203
2015-11-06,29.7137
2015-10-06,29.7071
2015-09-06,29.7004
2015-08-06,29.6937
2015-07-06,29.6871
2015-05-06,29.6739
2015-04-06,29.6673
2015-03-06,29.6605
2015-02-06,29.6537
2015-01-06,29.647
,29.64
,29.6269
,29.6199
,29.6131
,29.6063
,29.5994
,29.5925
,29.5794
,29.5726
,29.5655
,29.5588
,29.5519
,29.5448
,29.531
,29.5243
,29.5174
2015-12-05,29.5106
2015-11-05,29.5038
2015-10-05,29.497
2015-08-05,29.4835
2015-07-05,29.4768
2015-06-05,29.4702
2015-05-05,29.4635
2015-04-05,29.4569
,29.4294
,29.4227
,29.4158
,29.409
,29.4023
,29.3887
,29.3819
,29.3751
,29.3684
,29.3616
,29.3548
,29.3411
,29.3343
,29.3276
,29.3208
,29.314
2015-12-04,29.3073
2015-10-04,29.2936
2015-09-04,29.2871
2015-08-04,29.2801
2015-07-04,29.2735
2015-06-04,29.2665
2015-05-04,29.2588
,29.2191
,29.2056
,29.1978
,29.1838
,29.1768
,29.1698
,29.1631
,29.1566
,29.15
,29.1361
,29.1293
,29.1225
,29.1157
,29.1089
,29.1021
,29.0881
2015-12-03,29.0813
2015-11-03,29.0746
2015-10-03,29.068
2015-09-03,29.0612
2015-08-03,29.0546
2015-05-03,29.034
2015-04-03,29.0269
2015-03-03,29.0196
2015-02-03,29.0128
2015-01-03,29.0062
,28.9925
,28.9857
,28.9789
,28.9723
,28.9657
,28.9591
,28.9458
,28.9392
,28.9326
,28.926
,28.9195
,28.9129
,28.8997
2015-12-02,28.8931
2015-11-02,28.8865
2015-10-02,28.8799
2015-09-02,28.8733
2015-08-02,28.8667
2015-06-02,28.8535
2015-05-02,28.8469
2015-04-02,28.8403
2015-03-02,28.8337
2015-02-02,28.8272
2015-01-02,28.8206
,28.8074
,28.8007
,28.7941
,28.7875
,28.7808
,28.7612
,28.7546
,28.748
,28.7414
,28.7348
,28.7282
,28.715
,28.7084
,28.7017
,28.6951
2015-12-01,28.6885
2015-11-01,28.6819
2015-09-01,28.6687
2015-08-01,28.6621
2015-07-01,28.6555
2015-06-01,28.6489
2015-05-01,28.6423
2015-04-01,28.6357
2015-02-01,28.6226
2015-01-01,28.616
,28.6091
,28.6019
,28.5952
,28.5886
,28.5754
,28.569
,28.5624
,28.5559
,28.5493
,28.543
,28.5299
,28.5234
,28.5169
,28.5104
,28.5039
,28.4975
2014-12-12,28.4846
2014-11-12,28.4779
2014-10-12,28.4713
2014-09-12,28.4648
2014-08-12,28.4582
2014-07-12,28.4517
2014-05-12,28.4387
2014-04-12,28.4321
2014-03-12,28.4256
2014-02-12,28.419
2014-01-12,28.4124
,28.4057
,28.3926
,28.3861
,28.3795
,28.373
,28.3664
,28.3598
,28.3465
,28.3398
,28.3332
,28.3265
,28.3199
,28.3132
,28.3
,28.2934
